Wall time,Step,Value
1698842495.1602962,45,-1.0
1698842495.2768831,162,-1.0
1698842495.3311803,216,-1.0
1698842497.1643002,360,-1.0
1698842497.1845777,378,-1.0
1698842497.8271172,405,-1.0
1698842497.914964,477,-1.0
1698842499.6998599,504,-1.0
1698842499.8848999,639,-1.0
1698842499.9139626,666,-1.0
1698842500.3016243,846,-1.0
1698842500.4350693,918,-1.0
1698842500.4882174,945,-1.0
1698842500.4973407,954,-1.0
1698842500.6416025,1017,1.0
1698842500.8972576,1134,-1.0
1698842501.1705039,1251,-1.0
1698842501.3951895,1350,-1.0
1698842501.5310597,1395,-1.0
1698842501.583665,1422,-1.0
1698842501.7270963,1503,-1.0
1698842501.73437,1512,-1.0
1698842502.0447333,1602,-1.0
1698842502.1558254,1647,1.0
1698842502.2046514,1665,-1.0
1698842502.2105541,1674,-1.0
1698842502.2850738,1710,-1.0
1698842502.4858682,1782,-1.0
1698842502.6777902,1854,-1.0
1698842502.7170439,1863,-1.0
1698842502.8148394,1908,-1.0
1698842503.0708745,2007,1.0
1698842503.2548249,2061,-1.0
1698842503.386171,2106,1.0
1698842503.4500318,2133,1.0
1698842503.766107,2241,1.0
1698842503.9654005,2295,-1.0
1698842504.113686,2340,-1.0
1698842504.2927272,2403,-1.0
1698842504.42924,2439,1.0
1698842504.4704223,2457,-1.0
1698842505.0727293,2628,-1.0
1698842505.2920346,2673,-1.0
1698842505.2987988,2682,-1.0
1698842505.4572036,2727,1.0
1698842505.6239018,2772,-1.0
1698842505.6743827,2790,-1.0
1698842505.9426646,2862,-1.0
1698842505.9757721,2871,-1.0
1698842506.3219893,2970,-1.0
1698842506.663915,3051,-1.0
1698842506.9123263,3123,-1.0
1698842507.4725814,3267,1.0
1698842507.624798,3303,1.0
1698842507.985505,3393,-1.0
1698842509.587501,3789,-1.0
1698842509.636349,3798,-1.0
1698842510.0461676,3870,1.0
1698842510.3825052,3951,-1.0
1698842510.488421,3969,-1.0
1698842510.532945,3978,-1.0
1698842510.6050062,4005,-1.0
1698842510.8528872,4059,-1.0
1698842511.2403834,4140,-1.0
1698842511.4055486,4167,-1.0
1698842511.4556453,4176,1.0
1698842511.8685358,4266,-1.0
1698842512.676192,4419,-1.0
1698842512.7705495,4437,-1.0
1698842513.5165567,4563,1.0
1698842513.7045019,4608,-1.0
1698842513.8118834,4626,-1.0
1698842513.9507093,4653,-1.0
1698842514.3325307,4725,-1.0
1698842514.620116,4779,-1.0
1698842514.7019126,4797,-1.0
1698842514.8727493,4824,-1.0
1698842515.0904145,4878,1.0
1698842515.370898,4923,1.0
1698842517.2094178,5013,-1.0
1698842519.2883663,5067,-1.0
1698842521.2867966,5121,-1.0
1698842522.5697148,5157,-1.0
1698842524.7065613,5211,-1.0
1698842525.3020835,5229,-1.0
1698842526.2656872,5256,-1.0
1698842526.9848108,5274,1.0
1698842527.3121314,5283,-1.0
1698842529.114478,5328,-1.0
1698842529.550238,5337,-1.0
1698842532.8965483,5418,-1.0
1698842535.5461743,5490,1.0
1698842537.25238,5535,-1.0
1698842538.9422379,5580,1.0
1698842539.5569718,5598,-1.0
1698842543.8735864,5706,-1.0
1698842546.3825965,5769,-1.0
1698842546.667268,5778,-1.0
1698842547.399644,5796,-1.0
1698842548.4351747,5823,-1.0
1698842549.157894,5841,-1.0
1698842553.303276,5949,1.0
1698842554.2851696,5976,-1.0
1698842555.581929,6012,-1.0
1698842556.593251,6039,-1.0
1698842557.8009648,6066,-1.0
1698842559.1093419,6102,-1.0
1698842559.564787,6111,-1.0
1698842561.1189327,6147,-1.0
1698842562.9079483,6192,1.0
1698842566.6887774,6291,1.0
1698842569.2765167,6354,-1.0
1698842572.0934637,6426,-1.0
1698842573.478258,6462,-1.0
1698842574.5889993,6489,1.0
1698842574.9280295,6498,-1.0
