Wall time,Step,Value
1698844346.3729858,45,-1.0
1698844346.5173438,162,-1.0
1698844346.632048,216,-1.0
1698844350.760477,360,-1.0
1698844350.8000853,378,-1.0
1698844350.8227851,405,1.0
1698844353.251973,477,-1.0
1698844353.28345,504,-1.0
1698844353.5988834,639,-1.0
1698844353.6221914,666,-1.0
1698844353.9327972,846,-1.0
1698844354.075572,918,-1.0
1698844354.1055703,945,-1.0
1698844354.1295128,954,1.0
1698844354.1998923,1017,-1.0
1698844354.3764334,1134,-1.0
1698844354.604495,1251,1.0
1698844354.7874486,1350,-1.0
1698844354.860124,1395,-1.0
1698844354.897282,1422,-1.0
1698844355.0752387,1503,1.0
1698844355.1024454,1512,-1.0
1698844355.4062562,1602,-1.0
1698844355.578507,1647,1.0
1698844355.6329923,1665,-1.0
1698844355.6415555,1674,-1.0
1698844355.759222,1710,-1.0
1698844355.9570863,1782,-1.0
1698844356.0948782,1854,-1.0
1698844356.1305823,1863,-1.0
1698844356.236,1908,-1.0
1698844356.4536648,2007,-1.0
1698844356.6152256,2061,-1.0
1698844356.8082013,2106,-1.0
1698844356.9719968,2133,-1.0
1698844357.3627167,2241,-1.0
1698844357.5520117,2295,-1.0
1698844357.7009795,2340,-1.0
1698844357.8927166,2403,-1.0
1698844357.9723718,2439,-1.0
1698844358.0254915,2457,-1.0
1698844358.737046,2628,1.0
1698844358.9352024,2673,-1.0
1698844358.9437907,2682,-1.0
1698844359.103421,2727,-1.0
1698844359.275156,2772,-1.0
1698844359.33512,2790,1.0
1698844359.595606,2862,1.0
1698844359.6217542,2871,-1.0
1698844359.9443147,2970,-1.0
1698844360.2190247,3051,-1.0
1698844360.460917,3123,-1.0
1698844361.053439,3267,-1.0
1698844361.1627395,3303,-1.0
1698844361.6127894,3393,-1.0
1698844363.4426122,3789,-1.0
1698844363.453404,3798,-1.0
1698844363.813779,3870,-1.0
1698844364.2377079,3951,-1.0
1698844364.3076682,3969,1.0
1698844364.3751657,3978,-1.0
