Wall time,Step,Value
1698845964.860447,45,-1.0
1698845964.997469,162,-1.0
1698845965.031677,216,1.0
1698845966.7787144,360,-1.0
1698845966.792784,378,1.0
1698845968.9384656,405,-1.0
1698845969.0333936,477,-1.0
1698845969.0945814,504,1.0
1698845969.2597842,639,-1.0
1698845969.280736,666,-1.0
1698845969.542717,846,-1.0
1698845969.629187,918,1.0
1698845969.6672573,945,-1.0
1698845969.674739,954,-1.0
1698845969.812444,1017,-1.0
1698845969.9999127,1134,1.0
1698845970.3897693,1251,-1.0
1698845970.683606,1350,-1.0
1698845970.8009048,1395,-1.0
1698845970.8696883,1422,-1.0
1698845971.0698094,1503,-1.0
1698845971.081458,1512,-1.0
1698845971.3016832,1602,-1.0
1698845971.4192073,1647,-1.0
1698845971.4593992,1665,1.0
1698845971.4676921,1674,1.0
1698845971.5693486,1710,1.0
1698845971.7113957,1782,1.0
1698845972.0565715,1854,1.0
1698845972.0959325,1863,-1.0
1698845972.2508104,1908,-1.0
1698845972.477923,2007,-1.0
1698845972.5724716,2061,-1.0
1698845972.6625752,2106,-1.0
1698845972.7329786,2133,-1.0
1698845973.0055163,2241,-1.0
1698845973.1403277,2295,-1.0
1698845973.2881694,2340,-1.0
1698845973.46813,2403,-1.0
1698845973.666002,2439,1.0
1698845973.7401967,2457,1.0
1698845974.3828788,2628,-1.0
1698845974.5760033,2673,-1.0
1698845974.5847127,2682,-1.0
1698845974.7189043,2727,-1.0
1698845974.9045603,2772,-1.0
1698845974.947026,2790,-1.0
1698845975.269411,2862,1.0
1698845975.3382626,2871,-1.0
1698845975.7959006,2970,-1.0
1698845976.0720248,3051,-1.0
1698845976.2631354,3123,-1.0
1698845976.8140256,3267,-1.0
1698845976.9721267,3303,-1.0
1698845977.2377338,3393,1.0
1698845979.357232,3789,1.0
1698845979.3935153,3798,-1.0
1698845979.7422462,3870,-1.0
1698845980.0436766,3951,1.0
1698845980.1339285,3969,1.0
1698845980.1685212,3978,-1.0
1698845980.2672443,4005,-1.0
1698845980.463999,4059,-1.0
1698845980.845387,4140,-1.0
1698845981.0518332,4167,-1.0
1698845981.076296,4176,-1.0
1698845981.4938748,4266,-1.0
1698845982.1566103,4419,1.0
1698845982.378994,4437,-1.0
1698845983.2158437,4563,-1.0
1698845983.4030626,4608,-1.0
1698845983.4702287,4626,-1.0
1698845983.6031072,4653,1.0
1698845983.99206,4725,-1.0
1698845984.344283,4779,-1.0
1698845984.4881732,4797,-1.0
1698845984.6035452,4824,-1.0
1698845984.8432107,4878,-1.0
1698845985.0956306,4923,-1.0
1698845987.03606,5013,-1.0
1698845989.0144277,5067,-1.0
1698845990.9736164,5121,1.0
1698845992.438299,5157,-1.0
1698845994.3841639,5211,1.0
1698845995.0816562,5229,1.0
1698845996.237449,5256,-1.0
1698845996.9750025,5274,1.0
1698845997.2805557,5283,-1.0
1698845998.972159,5328,-1.0
1698845999.2898796,5337,1.0
1698846002.2555616,5418,1.0
1698846005.0640495,5490,1.0
1698846006.7041345,5535,-1.0
1698846008.4923406,5580,-1.0
1698846009.1743598,5598,1.0
1698846013.5682116,5706,1.0
1698846015.8715804,5769,-1.0
1698846016.1305692,5778,1.0
1698846016.9169676,5796,-1.0
1698846017.860381,5823,1.0
1698846018.665057,5841,-1.0
1698846022.5472767,5949,-1.0
1698846023.4764822,5976,-1.0
1698846024.671174,6012,-1.0
1698846025.7675018,6039,-1.0
1698846026.682549,6066,-1.0
1698846028.2832925,6102,1.0
1698846028.6727445,6111,-1.0
1698846030.241537,6147,-1.0
1698846032.040539,6192,-1.0
