Wall time,Step,Value
1698860029.2293923,45,-1.0
1698860029.4922955,162,-1.0
1698860029.536244,216,-1.0
1698860031.3441517,360,-1.0
1698860031.4074934,378,-1.0
1698860032.0184975,405,-1.0
1698860032.0980804,477,-1.0
1698860033.7005148,504,-1.0
1698860033.868956,639,-1.0
1698860033.8897235,666,-1.0
1698860034.1731715,846,-1.0
1698860034.2587638,918,1.0
1698860034.2967286,945,-1.0
1698860034.302638,954,-1.0
1698860034.4116194,1017,-1.0
1698860034.6541154,1134,1.0
1698860035.0163848,1251,-1.0
1698860035.2943769,1350,1.0
1698860035.3922474,1395,1.0
1698860035.4544487,1422,-1.0
1698860035.6473541,1503,-1.0
1698860035.6560588,1512,-1.0
1698860035.875047,1602,1.0
1698860036.0097365,1647,-1.0
1698860036.0748172,1665,1.0
1698860036.0884974,1674,1.0
1698860036.2284873,1710,1.0
1698860036.3793712,1782,-1.0
1698860036.6600645,1854,-1.0
1698860036.6868484,1863,-1.0
1698860036.878646,1908,-1.0
1698860037.183246,2007,-1.0
1698860037.3361294,2061,-1.0
1698860037.4747138,2106,-1.0
1698860037.5738752,2133,-1.0
1698860037.9444945,2241,-1.0
1698860038.0940216,2295,-1.0
1698860038.182635,2340,-1.0
1698860038.3823464,2403,-1.0
1698860038.5268378,2439,-1.0
1698860038.597212,2457,-1.0
1698860039.220664,2628,-1.0
1698860039.3928878,2673,-1.0
1698860039.4012258,2682,-1.0
1698860039.5671885,2727,-1.0
1698860039.7686572,2772,1.0
1698860039.8279142,2790,-1.0
1698860040.036319,2862,1.0
1698860040.1125097,2871,-1.0
1698860040.5448031,2970,-1.0
1698860040.8860939,3051,-1.0
1698860041.1002505,3123,-1.0
1698860041.623721,3267,-1.0
1698860041.7990768,3303,1.0
1698860042.3407624,3393,-1.0
1698860044.1522188,3789,-1.0
1698860044.1808524,3798,-1.0
1698860044.4587307,3870,-1.0
1698860044.7865503,3951,-1.0
1698860044.8566697,3969,1.0
1698860044.9019678,3978,-1.0
1698860044.97477,4005,1.0
1698860045.1931312,4059,-1.0
1698860045.7949517,4140,-1.0
1698860045.9066386,4167,-1.0
1698860045.943912,4176,-1.0
1698860046.314295,4266,-1.0
1698860047.1468928,4419,1.0
1698860047.2047145,4437,-1.0
1698860048.1825814,4563,1.0
1698860048.4235587,4608,-1.0
1698860048.5513008,4626,1.0
1698860048.7396035,4653,-1.0
1698860049.147925,4725,1.0
1698860049.4932964,4779,1.0
1698860049.5859997,4797,-1.0
1698860049.7169633,4824,1.0
1698860049.9730196,4878,-1.0
1698860050.284827,4923,1.0
1698860052.1347206,5013,-1.0
1698860054.082545,5067,-1.0
1698860056.1291573,5121,1.0
1698860057.4599798,5157,-1.0
1698860059.453142,5211,-1.0
1698860060.148263,5229,-1.0
1698860060.9378984,5256,-1.0
1698860061.692856,5274,-1.0
1698860062.01661,5283,-1.0
1698860063.7552462,5328,1.0
1698860064.083223,5337,-1.0
1698860067.5432403,5418,1.0
1698860070.4183118,5490,1.0
1698860072.0890226,5535,-1.0
1698860074.1000645,5580,-1.0
1698860075.0323153,5598,1.0
1698860079.0913286,5706,1.0
1698860081.4448926,5769,-1.0
1698860081.7152963,5778,-1.0
1698860082.3981586,5796,1.0
1698860083.3969657,5823,-1.0
1698860083.9956834,5841,1.0
1698860088.1812947,5949,-1.0
1698860089.4080012,5976,-1.0
1698860090.880596,6012,-1.0
1698860092.1697369,6039,-1.0
1698860093.378904,6066,-1.0
1698860094.4912214,6102,-1.0
1698860095.0410018,6111,-1.0
1698860096.3385358,6147,1.0
1698860098.0937138,6192,-1.0
1698860102.4197843,6291,1.0
1698860105.087927,6354,-1.0
1698860107.938623,6426,-1.0
1698860109.3640242,6462,-1.0
1698860110.5389671,6489,-1.0
1698860110.881249,6498,1.0
1698860111.2686899,6507,-1.0
1698860113.8494608,6570,-1.0
1698860115.9023914,6624,-1.0
1698860116.8480499,6651,-1.0
1698860118.3498788,6687,-1.0
1698860119.7675433,6723,-1.0
1698860121.1886127,6759,-1.0
1698860121.553454,6768,1.0
1698860122.7681801,6804,1.0
1698860126.1797647,6885,-1.0
1698860127.880055,6921,-1.0
1698860128.300815,6930,-1.0
1698860128.695511,6939,-1.0
1698860129.3379507,6957,-1.0
1698860129.7309818,6966,1.0
1698860132.113267,7020,1.0
1698860133.5125282,7056,-1.0
1698860134.0051966,7065,-1.0
1698860134.6613405,7083,-1.0
1698860136.5725684,7128,1.0
1698860136.8753273,7137,-1.0
1698860137.3739958,7146,-1.0
1698860138.847014,7182,-1.0
1698860140.5735958,7218,-1.0
1698860142.557047,7263,-1.0
1698860142.9146821,7272,-1.0
1698860143.2016516,7281,1.0
1698860151.540143,7488,-1.0
1698860153.0786228,7524,-1.0
1698860153.7180297,7542,-1.0
1698860155.3782117,7587,-1.0
1698860163.9307954,7803,-1.0
1698860164.5828135,7821,1.0
1698860166.687893,7866,-1.0
1698860167.540878,7884,1.0
1698860169.117742,7920,-1.0
1698860169.8038528,7938,-1.0
1698860173.0170422,8010,1.0
1698860175.3638265,8064,-1.0
1698860176.929112,8100,-1.0
1698860179.4932446,8163,-1.0
1698860180.3926067,8181,1.0
1698860182.5803776,8235,-1.0
1698860183.4255924,8253,-1.0
1698860184.4050808,8280,-1.0
1698860185.546814,8307,1.0
1698860188.4024167,8379,1.0
1698860188.8645217,8388,-1.0
1698860189.9445133,8415,-1.0
1698860192.3070884,8478,-1.0
1698860193.4698827,8505,-1.0
1698860196.990366,8586,-1.0
1698860198.571352,8622,-1.0
1698860199.5253434,8649,-1.0
1698860199.8599696,8658,-1.0
1698860203.301345,8739,-1.0
1698860203.6693285,8748,-1.0
1698860205.4265103,8784,-1.0
1698860206.350309,8802,1.0
1698860206.669473,8811,-1.0
1698860208.3470888,8847,-1.0
1698860208.7128386,8856,-1.0
1698860210.098512,8883,-1.0
1698860210.5069299,8892,-1.0
1698860213.3922992,8964,-1.0
1698860214.8702395,9000,1.0
1698860215.4600174,9018,1.0
1698860216.3648229,9036,-1.0
1698860216.7431011,9045,-1.0
1698860220.2102149,9126,-1.0
1698860221.5745394,9153,-1.0
1698860224.9992027,9225,-1.0
1698860225.6111007,9243,-1.0
1698860229.2319217,9333,1.0
1698860232.0949683,9396,-1.0
1698860237.5864103,9513,-1.0
1698860239.890954,9567,-1.0
1698860241.077898,9594,-1.0
1698860241.879456,9612,1.0
1698860243.2198675,9648,1.0
1698860244.7494555,9684,-1.0
1698860245.595412,9702,-1.0
1698860247.4488692,9747,-1.0
1698860247.731815,9756,-1.0
1698860251.0745177,9837,-1.0
1698860253.581766,9891,1.0
1698860255.157969,9927,1.0
1698860255.5989647,9936,-1.0
1698860259.548161,10026,1.0
1698860261.411088,10071,-1.0
1698860266.8573406,10197,-1.0
1698860267.76929,10215,-1.0
1698860275.0420074,10395,-1.0
1698860275.4178288,10404,1.0
1698860277.030417,10440,-1.0
1698860277.3470535,10449,-1.0
1698860277.798839,10458,-1.0
1698860283.8796191,10620,-1.0
1698860287.852041,10728,1.0
1698860288.2851865,10737,-1.0
1698860290.5374472,10791,-1.0
1698860291.2020054,10809,-1.0
1698860292.9009178,10854,-1.0
1698860293.7479792,10872,1.0
1698860302.3184965,11088,-1.0
1698860302.8491478,11106,-1.0
1698860306.2526755,11196,-1.0
1698860310.0745475,11295,1.0
1698860311.175694,11322,1.0
1698860312.0272546,11349,-1.0
1698860316.5026832,11466,-1.0
1698860318.782574,11529,1.0
1698860320.7407286,11583,-1.0
1698860323.3336942,11646,-1.0
1698860325.7563756,11700,-1.0
1698860329.7417722,11790,-1.0
1698860331.6477716,11835,-1.0
1698860331.9418385,11844,-1.0
1698860333.063287,11871,1.0
1698860335.1715403,11925,-1.0
1698860335.8353374,11943,-1.0
1698860336.9300196,11970,-1.0
1698860338.0149963,11997,-1.0
1698860339.168202,12024,1.0
1698860339.5378947,12033,-1.0
1698860345.738822,12195,1.0
1698860350.989435,12330,-1.0
1698860356.523151,12465,-1.0
1698860357.5166645,12492,1.0
1698860357.8923216,12501,-1.0
1698860358.5589485,12519,-1.0
1698860358.8240156,12528,-1.0
1698860365.7745183,12717,1.0
1698860366.3112156,12726,-1.0
1698860367.9296436,12771,-1.0
1698860368.9395716,12798,-1.0
1698860370.411935,12834,1.0
1698860371.1387289,12852,-1.0
1698860372.6480381,12888,-1.0
1698860374.0490947,12924,-1.0
1698860375.446415,12960,-1.0
1698860384.4889832,13185,-1.0
1698860384.76577,13194,-1.0
1698860388.5182765,13293,1.0
1698860391.2232735,13365,-1.0
1698860391.5563073,13374,-1.0
1698860392.5796323,13401,-1.0
1698860393.1580784,13419,-1.0
1698860393.5218475,13428,-1.0
1698860396.7689524,13509,-1.0
1698860398.9294782,13572,-1.0
1698860403.9674706,13707,-1.0
1698860404.2690015,13716,-1.0
1698860405.1288397,13743,-1.0
1698860411.8386278,13914,-1.0
1698860413.5832489,13959,-1.0
1698860413.852853,13968,-1.0
1698860414.6856747,13986,1.0
1698860416.9876983,14049,1.0
1698860419.547298,14112,-1.0
1698860419.8123555,14121,-1.0
1698860423.332543,14202,1.0
1698860424.8546908,14238,-1.0
1698860425.6512895,14256,1.0
1698860427.2622318,14292,-1.0
1698860430.3973293,14373,-1.0
1698860432.6785524,14436,-1.0
1698860432.9692914,14445,-1.0
1698860434.9856079,14490,-1.0
1698860438.190559,14562,-1.0
1698860441.8247695,14643,-1.0
1698860442.166003,14652,-1.0
1698860443.768418,14688,-1.0
1698860445.6304235,14733,-1.0
1698860446.8895004,14760,1.0
1698860447.6520028,14778,1.0
1698860448.8806999,14805,1.0
1698860449.7734964,14832,-1.0
1698860451.259045,14868,1.0
1698860454.1784291,14940,1.0
1698860456.8166792,15012,-1.0
1698860458.5413074,15048,-1.0
1698860459.7595186,15075,-1.0
1698860460.1189575,15084,-1.0
1698860462.7115483,15138,-1.0
1698860465.740297,15219,1.0
1698860467.227441,15255,1.0
1698860467.7118087,15264,-1.0
1698860468.086081,15273,-1.0
1698860468.736737,15291,1.0
1698860469.931855,15318,-1.0
1698860472.252281,15381,-1.0
1698860475.2569857,15462,-1.0
1698860479.131069,15552,-1.0
1698860480.652832,15588,-1.0
1698860481.2816312,15606,-1.0
1698860482.4909995,15633,1.0
1698860484.46623,15678,1.0
1698860485.6279478,15705,-1.0
1698860486.0017216,15714,-1.0
1698860486.2594903,15723,-1.0
1698860488.1192837,15768,-1.0
1698860493.0583632,15894,-1.0
1698860496.1727016,15975,-1.0
1698860498.2709053,16029,-1.0
1698860500.5371563,16092,1.0
1698860500.86926,16101,-1.0
1698860504.1689396,16182,-1.0
1698860506.690063,16245,-1.0
1698860510.433575,16353,1.0
1698860512.7248628,16416,-1.0
1698860513.5259485,16434,-1.0
1698860514.67404,16470,1.0
1698860518.3447423,16560,-1.0
1698860518.713431,16569,1.0
1698860519.5244982,16596,1.0
1698860521.3191705,16641,-1.0
1698860522.8026278,16677,1.0
1698860527.2972565,16794,-1.0
1698860528.4907703,16821,1.0
1698860530.782707,16875,1.0
1698860531.3074384,16884,-1.0
1698860531.5656166,16893,-1.0
1698860537.108003,17037,-1.0
1698860543.0552065,17199,-1.0
1698860544.9981136,17253,-1.0
1698860547.3466256,17316,-1.0
1698860549.381621,17370,-1.0
1698860550.9143608,17406,1.0
1698860551.4783046,17424,1.0
1698860552.3397632,17442,-1.0
1698860554.384289,17496,-1.0
1698860555.4653513,17523,-1.0
1698860555.988002,17541,-1.0
1698860557.0893762,17568,1.0
1698860557.9360826,17595,-1.0
1698860559.0295844,17622,1.0
1698860562.3662271,17703,1.0
1698860563.0970132,17721,1.0
1698860567.2606966,17829,-1.0
1698860567.5658486,17838,-1.0
1698860567.8691854,17847,1.0
1698860572.8368526,17973,-1.0
1698860574.4535081,18009,-1.0
1698860576.0186105,18045,-1.0
1698860577.4154634,18081,-1.0
1698860577.6746428,18090,1.0
1698860579.203126,18117,1.0
1698860579.825042,18135,-1.0
1698860580.5636446,18153,-1.0
1698860583.452913,18225,1.0
1698860584.0956063,18243,1.0
1698860584.949988,18270,1.0
1698860586.1627061,18297,1.0
1698860587.3815265,18324,-1.0
1698860588.0881364,18342,-1.0
1698860589.2202322,18369,-1.0
1698860596.0776012,18540,-1.0
1698860600.2775674,18648,-1.0
1698860600.5981944,18657,1.0
1698860600.998889,18666,1.0
1698860601.7677343,18684,-1.0
1698860602.0975502,18693,-1.0
1698860602.9607089,18711,-1.0
1698860603.6093948,18729,1.0
1698860605.1356697,18765,1.0
1698860606.8053982,18801,-1.0
1698860608.6762686,18846,1.0
1698860609.5221748,18864,1.0
1698860612.122754,18927,1.0
1698860613.2177694,18954,1.0
1698860615.2193527,18999,1.0
1698860616.5454917,19035,1.0
1698860618.233727,19080,1.0
1698860618.8209329,19098,1.0
1698860619.1665275,19107,-1.0
1698860624.6072235,19242,-1.0
1698860625.4308903,19269,-1.0
1698860626.526055,19296,1.0
1698860626.8271065,19305,1.0
1698860628.3989496,19341,1.0
1698860629.1354353,19359,1.0
1698860631.0130882,19404,1.0
1698860631.3813274,19413,-1.0
1698860633.5871706,19476,-1.0
1698860633.8599873,19485,1.0
1698860635.427582,19521,1.0
1698860636.3044834,19539,1.0
1698860636.9799984,19557,1.0
1698860638.412395,19593,-1.0
1698860641.6844387,19683,1.0
1698860642.3019984,19701,1.0
1698860642.8890035,19719,1.0
1698860643.3081334,19728,1.0
1698860644.456019,19764,1.0
1698860645.6571422,19791,1.0
1698860648.7817457,19863,1.0
1698860650.0839741,19899,-1.0
1698860654.757837,20025,1.0
1698860656.0512674,20061,-1.0
1698860656.658905,20079,1.0
1698860658.2754672,20124,-1.0
1698860658.6856816,20133,-1.0
1698860659.2628112,20151,1.0
1698860659.8420703,20169,-1.0
1698860660.370135,20178,1.0
1698860660.9416673,20196,-1.0
1698860661.7186654,20214,1.0
1698860662.1122913,20223,1.0
1698860664.389603,20286,-1.0
1698860665.1717894,20313,-1.0
1698860666.7809505,20358,1.0
1698860672.9284608,20529,-1.0
1698860676.0198631,20619,1.0
1698860677.8690448,20673,1.0
1698860678.92836,20700,1.0
1698860679.9244545,20727,1.0
1698860680.8644066,20754,-1.0
1698860681.1358278,20763,1.0
1698860681.5221233,20772,1.0
1698860685.0696418,20862,1.0
1698860685.3762143,20871,-1.0
1698860685.6887677,20880,1.0
1698860686.2849305,20898,1.0
1698860690.2675173,21006,1.0
1698860690.6674953,21015,1.0
1698860691.186246,21033,-1.0
1698860694.0798347,21105,-1.0
1698860696.933207,21186,1.0
1698860702.315759,21339,1.0
1698860707.0923426,21465,1.0
1698860708.291987,21501,1.0
1698860708.8144195,21510,1.0
1698860709.4615984,21528,1.0
1698860712.1517656,21600,1.0
1698860712.9222243,21618,1.0
1698860714.3292053,21654,1.0
1698860717.3869665,21744,1.0
1698860720.2203,21816,1.0
1698860720.6331582,21825,1.0
