Wall time,Step,Value
1698853441.1630003,45,-1.0
1698853441.30947,162,-1.0
1698853441.381502,216,-1.0
1698853445.421796,360,-1.0
1698853447.9259036,378,-1.0
1698853447.9524038,405,-1.0
1698853448.1124418,477,-1.0
1698853448.1381776,504,1.0
1698853448.4257596,639,-1.0
1698853448.4538038,666,-1.0
1698853448.808056,846,-1.0
1698853448.9296882,918,-1.0
1698853448.956086,945,-1.0
1698853448.9942553,954,-1.0
1698853449.0964682,1017,-1.0
1698853449.34322,1134,-1.0
1698853449.8514338,1251,-1.0
1698853450.0427318,1350,-1.0
1698853450.1389406,1395,-1.0
1698853450.2089512,1422,-1.0
1698853450.3809874,1503,-1.0
1698853450.3901587,1512,-1.0
1698853450.669239,1602,-1.0
1698853450.7847586,1647,-1.0
1698853450.8463924,1665,-1.0
1698853450.8570638,1674,-1.0
1698853451.0000343,1710,-1.0
1698853451.1934364,1782,-1.0
1698853451.426171,1854,1.0
1698853451.5239627,1863,-1.0
1698853451.672311,1908,-1.0
1698853452.0165255,2007,-1.0
1698853452.173523,2061,-1.0
1698853452.2775645,2106,1.0
1698853452.3718338,2133,1.0
1698853452.7239368,2241,-1.0
1698853452.832827,2295,-1.0
1698853452.9914727,2340,-1.0
1698853453.235729,2403,-1.0
1698853453.3737178,2439,-1.0
1698853453.4853182,2457,-1.0
1698853454.2041826,2628,-1.0
1698853454.3073933,2673,-1.0
1698853454.3276172,2682,-1.0
1698853454.5560298,2727,-1.0
1698853454.7471426,2772,-1.0
1698853454.8160686,2790,-1.0
1698853455.1213884,2862,-1.0
1698853455.17729,2871,-1.0
1698853455.732162,2970,-1.0
1698853456.1036148,3051,-1.0
1698853456.435879,3123,-1.0
1698853457.080403,3267,-1.0
1698853457.2903526,3303,1.0
1698853457.784769,3393,1.0
1698853459.7456949,3789,-1.0
1698853459.7564824,3798,-1.0
1698853460.2009134,3870,-1.0
1698853460.5714734,3951,-1.0
1698853460.6438608,3969,-1.0
1698853460.67187,3978,-1.0
1698853460.7862616,4005,-1.0
1698853461.15672,4059,-1.0
1698853461.609814,4140,1.0
1698853461.7505443,4167,-1.0
1698853461.7802978,4176,-1.0
1698853462.251761,4266,1.0
1698853463.1360216,4419,-1.0
1698853463.256915,4437,1.0
1698853464.1943367,4563,-1.0
1698853464.4184332,4608,-1.0
1698853464.5254016,4626,1.0
1698853464.749686,4653,1.0
1698853465.2663531,4725,-1.0
1698853465.536601,4779,-1.0
1698853465.6217406,4797,-1.0
1698853465.7895472,4824,1.0
1698853466.0741448,4878,-1.0
1698853466.3284862,4923,1.0
1698853468.7202685,5013,-1.0
1698853470.9588284,5067,-1.0
1698853473.2262056,5121,-1.0
1698853474.9060018,5157,1.0
1698853477.584405,5211,-1.0
1698853478.2343726,5229,1.0
1698853479.33736,5256,-1.0
1698853480.086072,5274,-1.0
1698853480.4361417,5283,-1.0
1698853482.3921614,5328,-1.0
1698853482.7384727,5337,-1.0
1698853486.4294987,5418,-1.0
1698853489.5202465,5490,-1.0
1698853491.668306,5535,-1.0
1698853493.74635,5580,-1.0
1698853494.6341877,5598,-1.0
1698853499.206322,5706,1.0
1698853502.0383718,5769,-1.0
1698853502.3621442,5778,-1.0
1698853503.0506787,5796,-1.0
1698853504.369083,5823,-1.0
1698853505.0577922,5841,1.0
1698853509.996578,5949,1.0
1698853511.044713,5976,-1.0
1698853512.540791,6012,-1.0
1698853513.7414715,6039,-1.0
1698853514.6812,6066,-1.0
1698853516.1541548,6102,-1.0
1698853516.5604877,6111,-1.0
1698853518.1946404,6147,-1.0
1698853519.8971868,6192,-1.0
1698853523.8637898,6291,-1.0
1698853526.4154606,6354,-1.0
1698853529.4417038,6426,1.0
1698853530.9899614,6462,-1.0
1698853532.3459477,6489,-1.0
1698853532.7431982,6498,-1.0
1698853533.093827,6507,1.0
1698853536.2576795,6570,-1.0
1698853538.6457665,6624,-1.0
1698853539.8523426,6651,-1.0
1698853541.659796,6687,-1.0
1698853543.4721766,6723,-1.0
1698853545.2775974,6759,1.0
1698853545.6233616,6768,1.0
1698853547.05664,6804,1.0
1698853550.4973752,6885,-1.0
1698853552.0602233,6921,-1.0
1698853552.5640202,6930,1.0
1698853553.0326607,6939,-1.0
1698853553.680073,6957,1.0
1698853553.996731,6966,-1.0
1698853556.1579645,7020,-1.0
1698853557.8150032,7056,-1.0
1698853558.271346,7065,-1.0
1698853559.0599444,7083,-1.0
1698853561.0183718,7128,-1.0
1698853561.3966231,7137,-1.0
1698853561.8696759,7146,-1.0
1698853563.3356595,7182,-1.0
1698853564.8663604,7218,-1.0
1698853567.04524,7263,-1.0
1698853567.4873395,7272,-1.0
1698853567.7930655,7281,1.0
1698853577.2503502,7488,-1.0
1698853578.8317354,7524,-1.0
1698853579.4627323,7542,-1.0
1698853581.4193234,7587,-1.0
1698853591.3940506,7803,-1.0
1698853592.0686991,7821,-1.0
1698853594.2895463,7866,-1.0
1698853595.2092247,7884,-1.0
1698853596.757547,7920,-1.0
1698853597.630636,7938,-1.0
1698853601.0882397,8010,-1.0
1698853603.8435996,8064,-1.0
1698853605.2627568,8100,-1.0
1698853608.6347733,8163,-1.0
