Wall time,Step,Value
1698851606.4183576,45,-1.0
1698851606.6173384,162,-1.0
1698851606.7445333,216,-1.0
1698851608.583824,360,-1.0
1698851608.6026747,378,-1.0
1698851610.9010563,405,-1.0
1698851610.9741685,477,-1.0
1698851611.020878,504,-1.0
1698851611.223902,639,-1.0
1698851611.251223,666,-1.0
1698851611.560674,846,-1.0
1698851611.6592858,918,-1.0
1698851611.771225,945,-1.0
1698851611.7838519,954,-1.0
1698851611.9757974,1017,-1.0
1698851612.3858304,1134,-1.0
1698851612.6465726,1251,-1.0
1698851612.8172152,1350,1.0
1698851612.9365885,1395,-1.0
1698851613.0009856,1422,-1.0
1698851613.1634004,1503,-1.0
1698851613.1744568,1512,-1.0
1698851613.4027638,1602,-1.0
1698851613.5262768,1647,-1.0
1698851613.6076605,1665,1.0
1698851613.632944,1674,-1.0
1698851613.8054466,1710,-1.0
1698851614.1114135,1782,-1.0
1698851614.277899,1854,-1.0
1698851614.3287575,1863,-1.0
1698851614.4094617,1908,-1.0
1698851614.6527,2007,-1.0
1698851614.827241,2061,1.0
1698851614.9682837,2106,1.0
1698851615.0691776,2133,-1.0
1698851615.3815162,2241,-1.0
1698851615.6784403,2295,-1.0
1698851615.8088422,2340,-1.0
1698851615.960514,2403,-1.0
1698851616.0499878,2439,-1.0
1698851616.1128156,2457,-1.0
1698851616.7210624,2628,-1.0
1698851616.8747897,2673,-1.0
1698851616.8833852,2682,-1.0
1698851617.0058067,2727,1.0
1698851617.192325,2772,1.0
1698851617.2615943,2790,1.0
1698851617.6140037,2862,1.0
1698851617.6701806,2871,-1.0
1698851618.1571655,2970,-1.0
1698851618.4381285,3051,-1.0
1698851618.7237124,3123,-1.0
1698851619.453605,3267,1.0
1698851619.7335699,3303,-1.0
1698851620.0222366,3393,-1.0
1698851621.9744785,3789,1.0
1698851622.0184164,3798,-1.0
1698851622.3887591,3870,1.0
1698851622.8349817,3951,1.0
1698851622.943801,3969,-1.0
1698851623.0011408,3978,-1.0
1698851623.0894604,4005,-1.0
1698851623.3913195,4059,-1.0
1698851623.968496,4140,-1.0
1698851624.1127198,4167,-1.0
1698851624.1510544,4176,-1.0
1698851624.5703864,4266,-1.0
1698851625.3925908,4419,-1.0
1698851625.4999344,4437,-1.0
1698851626.28342,4563,-1.0
1698851626.5621686,4608,-1.0
1698851626.6700985,4626,-1.0
1698851626.7769527,4653,-1.0
1698851627.1864233,4725,1.0
1698851627.626392,4779,-1.0
1698851627.7700288,4797,-1.0
1698851627.9390779,4824,-1.0
1698851628.1477044,4878,-1.0
1698851628.3681645,4923,1.0
1698851630.3658378,5013,1.0
1698851632.5930197,5067,-1.0
1698851634.695031,5121,-1.0
1698851636.2400846,5157,1.0
1698851638.8513968,5211,-1.0
1698851639.6472101,5229,-1.0
1698851640.985267,5256,-1.0
1698851641.751416,5274,-1.0
1698851642.3335035,5283,-1.0
1698851644.333745,5328,-1.0
1698851644.647236,5337,-1.0
1698851648.1741548,5418,-1.0
1698851651.2131016,5490,-1.0
1698851653.1145284,5535,-1.0
1698851654.9019392,5580,-1.0
1698851655.7767446,5598,1.0
1698851660.4618902,5706,-1.0
1698851663.102506,5769,-1.0
1698851663.471656,5778,-1.0
1698851664.420483,5796,-1.0
1698851665.6445203,5823,1.0
