Wall time,Step,Value
1698852797.5566733,45,-1.0
1698852797.583216,54,-1.0
1698852797.7105892,99,-1.0
1698852797.761758,126,1.0
1698852797.7693985,135,-1.0
1698852797.8034332,162,-1.0
1698852797.830574,171,-1.0
1698852797.8604112,180,-1.0
1698852797.9743826,216,1.0
1698852800.3865333,324,-1.0
1698852800.4250677,360,-1.0
1698852800.4458392,378,1.0
1698852802.1801913,396,-1.0
1698852802.1882706,405,-1.0
1698852802.2039902,423,-1.0
1698852802.2793727,477,1.0
1698852804.9054096,486,-1.0
1698852804.9175694,495,-1.0
1698852804.9290552,504,-1.0
1698852804.9403737,513,1.0
1698852805.0535517,567,-1.0
1698852805.1091413,585,-1.0
1698852805.145476,603,-1.0
1698852805.181714,612,-1.0
1698852805.2835982,639,-1.0
1698852805.2936308,648,-1.0
1698852805.3052485,657,1.0
1698852805.3180501,666,1.0
1698852805.4045315,711,-1.0
1698852805.4693358,756,-1.0
1698852805.520829,783,-1.0
1698852805.5311184,792,1.0
1698852805.629405,846,-1.0
1698852805.809604,918,-1.0
1698852805.8467011,945,-1.0
1698852805.8549037,954,1.0
1698852806.0220351,1017,-1.0
1698852806.0851514,1044,1.0
1698852806.1092608,1062,-1.0
1698852806.2791102,1125,-1.0
1698852806.2895598,1134,-1.0
1698852806.36508,1161,-1.0
1698852806.3765578,1170,-1.0
1698852806.5316222,1233,-1.0
1698852806.592337,1251,-1.0
1698852806.612252,1269,1.0
1698852806.652102,1278,-1.0
1698852806.661567,1287,-1.0
1698852806.8117576,1350,-1.0
1698852807.0890791,1395,-1.0
1698852807.210569,1413,-1.0
1698852807.2263196,1422,-1.0
1698852807.3821614,1458,-1.0
1698852807.5079153,1503,-1.0
1698852807.5164464,1512,-1.0
1698852807.5629287,1539,-1.0
1698852807.6900663,1593,-1.0
1698852807.703147,1602,-1.0
1698852807.7813287,1620,1.0
1698852807.8288357,1647,-1.0
1698852807.8911579,1665,1.0
1698852807.899664,1674,-1.0
1698852807.9415615,1692,-1.0
1698852808.0059342,1710,1.0
1698852808.0163398,1719,-1.0
1698852808.1698885,1782,-1.0
1698852808.3734345,1854,1.0
1698852808.4280434,1863,-1.0
1698852808.4397402,1872,-1.0
1698852808.5805738,1908,-1.0
1698852808.8874662,1998,-1.0
1698852808.9064927,2007,-1.0
1698852808.947669,2025,1.0
1698852809.1537817,2061,-1.0
1698852809.2399547,2088,-1.0
1698852809.2956579,2097,-1.0
1698852809.3051977,2106,-1.0
1698852809.495216,2133,-1.0
1698852809.8383648,2241,1.0
1698852810.0073879,2295,-1.0
1698852810.1092708,2322,-1.0
1698852810.175968,2340,-1.0
1698852810.1903403,2349,1.0
1698852810.258972,2367,-1.0
1698852810.4046888,2403,-1.0
1698852810.4986432,2439,-1.0
1698852810.5324874,2457,-1.0
1698852810.6840215,2502,-1.0
1698852811.1344411,2619,-1.0
1698852811.1694148,2628,-1.0
1698852811.4487097,2673,-1.0
1698852811.4861236,2682,-1.0
1698852811.641885,2718,-1.0
1698852811.6509547,2727,-1.0
1698852811.806742,2763,-1.0
1698852811.8365836,2772,-1.0
1698852811.8777914,2790,-1.0
1698852811.9765627,2817,-1.0
1698852812.1764643,2862,-1.0
1698852812.2309096,2871,-1.0
1698852812.2879984,2880,1.0
1698852812.505908,2925,-1.0
1698852812.5931852,2934,-1.0
1698852812.607859,2943,-1.0
1698852812.7242212,2970,-1.0
1698852816.299692,3051,1.0
1698852817.3327684,3069,-1.0
1698852818.7808619,3105,-1.0
1698852819.7559702,3123,1.0
1698852822.5615516,3177,-1.0
1698852823.0053935,3186,1.0
1698852825.792675,3240,-1.0
1698852827.2043931,3267,-1.0
1698852828.9648793,3303,-1.0
1698852830.7443655,3339,1.0
1698852831.475017,3357,-1.0
1698852833.1144588,3393,-1.0
1698852833.4543166,3402,-1.0
1698852834.1665223,3411,1.0
1698852834.894711,3429,-1.0
1698852837.1610847,3474,-1.0
1698852839.5902653,3519,-1.0
1698852840.0568023,3528,-1.0
1698852840.468011,3537,-1.0
1698852847.1405516,3672,-1.0
1698852850.1587057,3735,-1.0
1698852852.495567,3789,-1.0
1698852852.9918954,3798,-1.0
1698852853.9177618,3816,-1.0
1698852854.6632621,3834,-1.0
1698852856.3380466,3870,-1.0
1698852860.394351,3951,-1.0
1698852861.357654,3969,-1.0
1698852861.769336,3978,-1.0
1698852863.0047107,4005,-1.0
1698852865.6885123,4059,-1.0
1698852869.7474184,4131,-1.0
1698852870.1134415,4140,-1.0
1698852871.2742362,4167,-1.0
1698852871.6101685,4176,-1.0
1698852873.2853417,4212,-1.0
1698852875.2037964,4257,-1.0
1698852875.5892057,4266,-1.0
1698852880.0456986,4365,-1.0
1698852881.3221722,4392,-1.0
1698852881.673407,4401,-1.0
1698852882.3835714,4419,-1.0
1698852883.1795938,4437,-1.0
1698852884.1690872,4464,-1.0
1698852888.323426,4563,-1.0
1698852890.104259,4608,-1.0
1698852890.7266428,4626,-1.0
1698852892.0234416,4653,-1.0
1698852892.7511082,4671,-1.0
1698852894.751106,4716,-1.0
1698852895.1773844,4725,1.0
1698852897.5216002,4779,-1.0
1698852898.1960409,4797,1.0
1698852898.6084082,4806,-1.0
1698852899.5284877,4824,1.0
1698852899.8491457,4833,-1.0
1698852900.7708817,4860,-1.0
1698852901.6631444,4878,-1.0
