Wall time,Step,Value
1698851539.9174993,45,-1.0
1698851539.9265547,54,-1.0
1698851539.9715548,99,1.0
1698851539.997843,126,-1.0
1698851540.0058277,135,-1.0
1698851540.0303488,162,1.0
1698851540.0384846,171,-1.0
1698851540.0473735,180,-1.0
1698851542.3284764,216,-1.0
1698851546.379384,324,-1.0
1698851546.448232,360,-1.0
1698851546.4706078,378,1.0
1698851546.4874606,396,-1.0
1698851546.4961624,405,-1.0
1698851546.5445118,423,-1.0
1698851546.62233,477,-1.0
1698851546.6362147,486,-1.0
1698851546.649092,495,1.0
1698851546.711708,504,-1.0
1698851546.722573,513,-1.0
1698851546.8787382,567,1.0
1698851546.915654,585,-1.0
1698851546.9627094,603,-1.0
1698851546.9901233,612,1.0
1698851547.139054,639,-1.0
1698851547.1529794,648,-1.0
1698851547.201335,657,-1.0
1698851547.2104611,666,-1.0
1698851547.3419628,711,-1.0
1698851547.4726014,756,-1.0
1698851547.519167,783,-1.0
1698851547.5278943,792,-1.0
1698851547.641134,846,1.0
1698851547.8281405,918,-1.0
1698851547.881018,945,1.0
1698851547.9332755,954,-1.0
1698851548.1612856,1017,-1.0
1698851548.2319567,1044,1.0
1698851548.2882175,1062,-1.0
1698851548.5808187,1125,1.0
1698851548.6191666,1134,-1.0
1698851548.7362986,1161,-1.0
1698851548.749695,1170,-1.0
1698851549.0040863,1233,-1.0
1698851549.0635154,1251,-1.0
1698851549.0996196,1269,-1.0
1698851549.1079545,1278,-1.0
1698851549.1396165,1287,-1.0
1698851549.292428,1350,-1.0
1698851549.4692497,1395,-1.0
1698851549.52907,1413,1.0
1698851549.536841,1422,-1.0
1698851549.6648,1458,-1.0
1698851549.7815895,1503,1.0
1698851549.824558,1512,-1.0
1698851549.8975713,1539,-1.0
1698851550.0905051,1593,-1.0
1698851550.1193826,1602,-1.0
1698851550.1622646,1620,-1.0
1698851550.225563,1647,-1.0
1698851550.312125,1665,-1.0
1698851550.3382802,1674,-1.0
1698851550.377607,1692,1.0
1698851550.4481068,1710,-1.0
1698851550.488022,1719,1.0
1698851550.7803428,1782,-1.0
1698851551.1531215,1854,-1.0
1698851551.1915278,1863,1.0
1698851551.2409313,1872,-1.0
1698851551.4137206,1908,-1.0
1698851551.7419884,1998,-1.0
1698851551.788796,2007,-1.0
1698851551.8773625,2025,-1.0
1698851551.9897687,2061,-1.0
1698851552.1100361,2088,-1.0
1698851552.123868,2097,-1.0
1698851552.1611984,2106,-1.0
1698851552.2611547,2133,-1.0
1698851553.0005367,2241,1.0
1698851553.2744837,2295,-1.0
1698851553.3811557,2322,1.0
1698851553.4482713,2340,1.0
1698851553.4982283,2349,-1.0
1698851553.554756,2367,1.0
1698851553.7170532,2403,-1.0
1698851553.8755984,2439,-1.0
1698851553.9566576,2457,-1.0
1698851554.3060482,2502,-1.0
1698851555.0047417,2619,-1.0
1698851555.0744176,2628,1.0
1698851555.3134794,2673,1.0
1698851555.3492026,2682,-1.0
1698851555.577374,2718,-1.0
1698851555.6280513,2727,-1.0
1698851555.8175137,2763,-1.0
1698851555.8865945,2772,-1.0
1698851555.958934,2790,-1.0
1698851556.101513,2817,-1.0
1698851556.5082738,2862,1.0
1698851556.5544724,2871,-1.0
1698851556.685333,2880,-1.0
1698851556.9204133,2925,-1.0
1698851556.9729228,2934,-1.0
