Wall time,Step,Value
1698853757.5086746,45,-1.0
1698853757.560807,54,-1.0
1698853757.605966,99,-1.0
1698853757.6704423,126,-1.0
1698853757.6994984,135,-1.0
1698853757.809493,162,1.0
1698853757.8252904,171,1.0
1698853757.838823,180,-1.0
1698853760.1206992,216,-1.0
1698853764.4032266,324,-1.0
1698853764.479903,360,-1.0
1698853764.504367,378,1.0
1698853764.5282428,396,1.0
1698853764.5384872,405,-1.0
1698853764.606828,423,-1.0
1698853764.7277591,477,-1.0
1698853764.7490647,486,-1.0
1698853764.758243,495,-1.0
1698853764.8662243,504,-1.0
1698853764.8764946,513,-1.0
1698853765.0330179,567,1.0
1698853765.1108391,585,-1.0
1698853765.1822762,603,-1.0
1698853765.1932325,612,-1.0
1698853765.2584424,639,-1.0
1698853765.270241,648,-1.0
1698853765.3293993,657,-1.0
1698853765.3398588,666,-1.0
1698853765.4420831,711,-1.0
1698853765.6070871,756,-1.0
1698853765.6697552,783,1.0
1698853765.6808188,792,-1.0
1698853765.8674786,846,-1.0
1698853766.0696938,918,-1.0
1698853766.1328309,945,-1.0
1698853766.1766288,954,-1.0
1698853766.3775227,1017,1.0
1698853766.442822,1044,-1.0
1698853766.5075538,1062,1.0
1698853766.7298086,1125,-1.0
1698853766.7389944,1134,-1.0
1698853766.851187,1161,-1.0
1698853766.8653555,1170,-1.0
1698853767.1436734,1233,-1.0
1698853767.3043687,1251,-1.0
1698853767.3653219,1269,-1.0
1698853767.38058,1278,1.0
1698853767.431449,1287,1.0
1698853767.6932852,1350,-1.0
1698853767.8740442,1395,1.0
1698853767.9293964,1413,-1.0
1698853767.940357,1422,-1.0
1698853768.0870953,1458,-1.0
1698853768.2418318,1503,1.0
1698853768.2817566,1512,-1.0
1698853768.3472862,1539,-1.0
1698853768.56042,1593,-1.0
1698853768.6268156,1602,1.0
1698853768.7052429,1620,-1.0
1698853768.8401506,1647,-1.0
1698853768.948218,1665,-1.0
1698853768.9948018,1674,-1.0
1698853769.0660741,1692,-1.0
1698853769.1511347,1710,-1.0
1698853769.2335978,1719,-1.0
1698853769.6983662,1782,-1.0
1698853769.9818532,1854,1.0
1698853770.026268,1863,-1.0
1698853770.086295,1872,-1.0
1698853770.2300382,1908,-1.0
1698853770.709644,1998,-1.0
1698853770.7558033,2007,1.0
1698853770.8348386,2025,-1.0
1698853770.951037,2061,-1.0
1698853771.225657,2088,-1.0
1698853771.238777,2097,1.0
1698853771.280631,2106,-1.0
1698853771.4757452,2133,-1.0
1698853772.0361786,2241,-1.0
1698853772.3762984,2295,-1.0
1698853772.511582,2322,1.0
1698853772.6333687,2340,-1.0
1698853772.688411,2349,-1.0
1698853772.799049,2367,-1.0
1698853773.0634294,2403,-1.0
1698853773.3329265,2439,-1.0
1698853773.411577,2457,-1.0
1698853773.7180607,2502,-1.0
1698853774.453626,2619,1.0
1698853774.5298114,2628,-1.0
1698853774.8472703,2673,-1.0
1698853774.9079547,2682,-1.0
1698853775.1624293,2718,-1.0
1698853775.207562,2727,1.0
1698853775.4866836,2763,-1.0
1698853775.6187718,2772,1.0
1698853775.7426136,2790,1.0
1698853775.9465008,2817,-1.0
1698853776.2907093,2862,-1.0
1698853776.3276365,2871,-1.0
1698853776.4219186,2880,1.0
1698853776.727948,2925,-1.0
1698853776.7647166,2934,-1.0
1698853776.8190093,2943,-1.0
1698853777.0664077,2970,1.0
1698853781.1764228,3051,-1.0
1698853782.0223787,3069,-1.0
1698853783.8650458,3105,-1.0
1698853784.8041656,3123,-1.0
1698853787.5312157,3177,1.0
1698853787.9451256,3186,-1.0
1698853790.6899014,3240,-1.0
1698853792.23738,3267,-1.0
1698853794.0094197,3303,1.0
1698853795.8090923,3339,-1.0
1698853797.0104089,3357,-1.0
1698853798.79352,3393,1.0
1698853799.200627,3402,-1.0
1698853799.6203592,3411,-1.0
1698853800.6117702,3429,-1.0
1698853802.7603264,3474,-1.0
1698853805.1206338,3519,-1.0
1698853805.9580557,3528,-1.0
1698853806.3056912,3537,-1.0
1698853813.283735,3672,-1.0
1698853816.986366,3735,-1.0
1698853820.0500016,3789,1.0
1698853820.7620857,3798,-1.0
1698853821.5674953,3816,1.0
1698853822.6475952,3834,1.0
1698853824.743294,3870,-1.0
1698853828.7114015,3951,-1.0
1698853829.701253,3969,-1.0
1698853830.1751685,3978,-1.0
1698853831.3157015,4005,-1.0
1698853834.1419773,4059,-1.0
1698853838.152955,4131,-1.0
1698853838.52752,4140,-1.0
1698853840.118698,4167,-1.0
1698853840.483613,4176,-1.0
1698853842.4160225,4212,-1.0
1698853845.0182352,4257,-1.0
1698853845.5354795,4266,-1.0
1698853851.7088072,4365,-1.0
1698853853.0309246,4392,-1.0
1698853853.5363638,4401,-1.0
1698853854.3921323,4419,-1.0
1698853855.5542133,4437,-1.0
1698853856.8196583,4464,-1.0
1698853862.5293753,4563,-1.0
1698853864.7732108,4608,-1.0
1698853865.6586356,4626,-1.0
1698853867.2406526,4653,-1.0
1698853868.2430367,4671,-1.0
1698853870.8189232,4716,-1.0
1698853871.2638621,4725,-1.0
1698853874.2201817,4779,1.0
1698853875.124341,4797,-1.0
1698853875.606354,4806,-1.0
1698853876.4834385,4824,-1.0
1698853877.0714188,4833,-1.0
1698853878.3139055,4860,-1.0
1698853879.3731942,4878,1.0
1698853881.7856207,4923,-1.0
1698853882.286945,4932,-1.0
1698853882.8645103,4941,-1.0
1698853886.7598374,5013,-1.0
1698853887.5783684,5031,-1.0
1698853889.3513048,5067,-1.0
1698853889.82111,5076,-1.0
1698853890.2817307,5085,1.0
1698853892.1818967,5121,-1.0
